feature_file,scenario,step_num,step_name,glue_code,glue_code_file,language
create_sites.feature,Basic site with internal post linking,1,"I have an ""index.html"" page that contains ""URL: {% post_url 2008-01-01-entry2 %}""","Given(%r!^I have an? ""(.*)"" page(?: with (.*) ""(.*)"")? that contains ""(.*)""$!) do |file, key, value, text|
  File.write(file, <<~DATA)
    ---
    #{key || ""layout""}: #{value || ""none""}
    ---

    #{text}
  DATA
end

",step_definitions.rb,ruby
create_sites.feature,Basic site with internal post linking,2,"I have a configuration file with ""permalink"" set to ""pretty""","Given(%r!^I have a configuration file with ""(.*)"" set to ""(.*)""$!) do |key, value|
  config = \
    if source_dir.join(""_config.yml"").exist?
      SafeYAML.load_file(source_dir.join(""_config.yml""))
    else
      {}
    end
  config[key] = SafeYAML.load(value)
  Jekyll.set_timezone(value) if key == ""timezone""
  File.write(""_config.yml"", YAML.dump(config))
end

",step_definitions.rb,ruby
create_sites.feature,Basic site with internal post linking,3,I have a _posts directory,"Given(%r!^I have an? (.*) directory$!) do |dir|
  unless File.directory?(dir)
    then FileUtils.mkdir_p(dir)
  end
end

",step_definitions.rb,ruby
create_sites.feature,Basic site with internal post linking,4,I have the following posts,"Given(%r!^I have the following (draft|page|post)s?(?: (in|under) ""([^""]+)"")?:$!) do |status, direction, folder, table|
  table.hashes.each do |input_hash|
    title = slug(input_hash[""title""])
    ext = input_hash[""type""] || ""markdown""
    filename = ""#{title}.#{ext}"" if %w(draft page).include?(status)
    before, after = location(folder, direction)
    dest_folder = ""_drafts"" if status == ""draft""
    dest_folder = ""_posts""  if status == ""post""
    dest_folder = """" if status == ""page""

    if status == ""post""
      parsed_date = Time.xmlschema(input_hash[""date""]) rescue Time.parse(input_hash[""date""])
      input_hash[""date""] = parsed_date
      filename = ""#{parsed_date.strftime(""%Y-%m-%d"")}-#{title}.#{ext}""
    end

    path = File.join(before, dest_folder, after, filename)
    File.write(path, file_content_from_hash(input_hash))
  end
end

",step_definitions.rb,ruby
create_sites.feature,Basic site with internal post linking,5,I run jekyll build,"When(%r!^I run jekyll(.*)$!) do |args|
  run_jekyll(args)
  if args.include?(""--verbose"") || ENV[""DEBUG""]
    warn ""\n#{jekyll_run_output}\n""
  end
end

",step_definitions.rb,ruby
create_sites.feature,Basic site with internal post linking,6,I should get a zero exit status,"Then(%r!^I should get a zero exit(?:-| )status$!) do
  step %(I should see ""EXIT STATUS: 0"" in the build output)
end

",step_definitions.rb,ruby
create_sites.feature,Basic site with internal post linking,7,the _site directory should exist,"Then(%r!^the (.*) directory should +(not )?exist$!) do |dir, negative|
  if negative.nil?
    expect(Pathname.new(dir)).to exist
  else
    expect(Pathname.new(dir)).to_not exist
  end
end

",step_definitions.rb,ruby
create_sites.feature,Basic site with internal post linking,8,"I should see ""URL: /2008/01/01/entry2/"" in ""_site/index.html""","Then(%r!^I should (not )?see ""(.*)"" in ""(.*)""$!) do |negative, text, file|
  step %(the ""#{file}"" file should exist)
  regexp = Regexp.new(text, Regexp::MULTILINE)
  if negative.nil? || negative.empty?
    expect(file_contents(file)).to match regexp
  else
    expect(file_contents(file)).not_to match regexp
  end
end

",step_definitions.rb,ruby
create_sites.feature,Basic site with whitelisted dotfile,1,"I have an "".htaccess"" file that contains ""SomeDirective""","Given(%r!^I have an? ""(.*)"" file that contains ""(.*)""$!) do |file, text|
  File.write(file, text)
end

",step_definitions.rb,ruby
create_sites.feature,Basic site with whitelisted dotfile,2,I run jekyll build,"When(%r!^I run jekyll(.*)$!) do |args|
  run_jekyll(args)
  if args.include?(""--verbose"") || ENV[""DEBUG""]
    warn ""\n#{jekyll_run_output}\n""
  end
end

",step_definitions.rb,ruby
create_sites.feature,Basic site with whitelisted dotfile,3,I should get a zero exit status,"Then(%r!^I should get a zero exit(?:-| )status$!) do
  step %(I should see ""EXIT STATUS: 0"" in the build output)
end

",step_definitions.rb,ruby
create_sites.feature,Basic site with whitelisted dotfile,4,the _site directory should exist,"Then(%r!^the (.*) directory should +(not )?exist$!) do |dir, negative|
  if negative.nil?
    expect(Pathname.new(dir)).to exist
  else
    expect(Pathname.new(dir)).to_not exist
  end
end

",step_definitions.rb,ruby
create_sites.feature,Basic site with whitelisted dotfile,5,"I should see ""SomeDirective"" in ""_site/.htaccess""","Then(%r!^I should (not )?see ""(.*)"" in ""(.*)""$!) do |negative, text, file|
  step %(the ""#{file}"" file should exist)
  regexp = Regexp.new(text, Regexp::MULTILINE)
  if negative.nil? || negative.empty?
    expect(file_contents(file)).to match regexp
  else
    expect(file_contents(file)).not_to match regexp
  end
end

",step_definitions.rb,ruby
create_sites.feature,File was replaced by a directory,1,"I have a ""test"" file that contains ""some stuff""","Given(%r!^I have an? ""(.*)"" file that contains ""(.*)""$!) do |file, text|
  File.write(file, text)
end

",step_definitions.rb,ruby
create_sites.feature,File was replaced by a directory,2,I run jekyll build,"When(%r!^I run jekyll(.*)$!) do |args|
  run_jekyll(args)
  if args.include?(""--verbose"") || ENV[""DEBUG""]
    warn ""\n#{jekyll_run_output}\n""
  end
end

",step_definitions.rb,ruby
create_sites.feature,File was replaced by a directory,3,I should get a zero exit status,"Then(%r!^I should get a zero exit(?:-| )status$!) do
  step %(I should see ""EXIT STATUS: 0"" in the build output)
end

",step_definitions.rb,ruby
create_sites.feature,File was replaced by a directory,4,the _site directory should exist,"Then(%r!^the (.*) directory should +(not )?exist$!) do |dir, negative|
  if negative.nil?
    expect(Pathname.new(dir)).to exist
  else
    expect(Pathname.new(dir)).to_not exist
  end
end

",step_definitions.rb,ruby
create_sites.feature,File was replaced by a directory,5,"I delete the file ""test""","When(%r!^I delete the file ""(.*)""$!) do |file|
  File.delete(file)
end

",step_definitions.rb,ruby
create_sites.feature,File was replaced by a directory,6,I have a test directory,"Given(%r!^I have an? (.*) directory$!) do |dir|
  unless File.directory?(dir)
    then FileUtils.mkdir_p(dir)
  end
end

",step_definitions.rb,ruby
create_sites.feature,File was replaced by a directory,7,"I have a ""test/index.html"" file that contains ""some other stuff""","Given(%r!^I have an? ""(.*)"" file that contains ""(.*)""$!) do |file, text|
  File.write(file, text)
end

",step_definitions.rb,ruby
create_sites.feature,File was replaced by a directory,8,I run jekyll build,"When(%r!^I run jekyll(.*)$!) do |args|
  run_jekyll(args)
  if args.include?(""--verbose"") || ENV[""DEBUG""]
    warn ""\n#{jekyll_run_output}\n""
  end
end

",step_definitions.rb,ruby
create_sites.feature,File was replaced by a directory,9,the _site/test directory should exist,"Then(%r!^the (.*) directory should +(not )?exist$!) do |dir, negative|
  if negative.nil?
    expect(Pathname.new(dir)).to exist
  else
    expect(Pathname.new(dir)).to_not exist
  end
end

",step_definitions.rb,ruby
create_sites.feature,File was replaced by a directory,10,"I should see ""some other stuff"" in ""_site/test/index.html""","Then(%r!^I should (not )?see ""(.*)"" in ""(.*)""$!) do |negative, text, file|
  step %(the ""#{file}"" file should exist)
  regexp = Regexp.new(text, Regexp::MULTILINE)
  if negative.nil? || negative.empty?
    expect(file_contents(file)).to match regexp
  else
    expect(file_contents(file)).not_to match regexp
  end
end

",step_definitions.rb,ruby
create_sites.feature,Basic site with unpublished page,1,"I have an ""index.html"" page with title ""index"" that contains ""Published page""","Given(%r!^I have an? ""(.*)"" page(?: with (.*) ""(.*)"")? that contains ""(.*)""$!) do |file, key, value, text|
  File.write(file, <<~DATA)
    ---
    #{key || ""layout""}: #{value || ""none""}
    ---

    #{text}
  DATA
end

",step_definitions.rb,ruby
create_sites.feature,Basic site with unpublished page,2,"I have a ""public.html"" page with published ""true"" that contains ""Explicitly published page""","Given(%r!^I have an? ""(.*)"" page(?: with (.*) ""(.*)"")? that contains ""(.*)""$!) do |file, key, value, text|
  File.write(file, <<~DATA)
    ---
    #{key || ""layout""}: #{value || ""none""}
    ---

    #{text}
  DATA
end

",step_definitions.rb,ruby
create_sites.feature,Basic site with unpublished page,3,"I have a ""secret.html"" page with published ""false"" that contains ""Unpublished page""","Given(%r!^I have an? ""(.*)"" page(?: with (.*) ""(.*)"")? that contains ""(.*)""$!) do |file, key, value, text|
  File.write(file, <<~DATA)
    ---
    #{key || ""layout""}: #{value || ""none""}
    ---

    #{text}
  DATA
end

",step_definitions.rb,ruby
create_sites.feature,Basic site with unpublished page,4,I run jekyll build,"When(%r!^I run jekyll(.*)$!) do |args|
  run_jekyll(args)
  if args.include?(""--verbose"") || ENV[""DEBUG""]
    warn ""\n#{jekyll_run_output}\n""
  end
end

",step_definitions.rb,ruby
create_sites.feature,Basic site with unpublished page,5,I should get a zero exit status,"Then(%r!^I should get a zero exit(?:-| )status$!) do
  step %(I should see ""EXIT STATUS: 0"" in the build output)
end

",step_definitions.rb,ruby
create_sites.feature,Basic site with unpublished page,6,the _site directory should exist,"Then(%r!^the (.*) directory should +(not )?exist$!) do |dir, negative|
  if negative.nil?
    expect(Pathname.new(dir)).to exist
  else
    expect(Pathname.new(dir)).to_not exist
  end
end

",step_definitions.rb,ruby
create_sites.feature,Basic site with unpublished page,7,"the ""_site/index.html"" file should exist","Then(%r!^the ""(.*)"" file should +(not )?exist$!) do |file, negative|
  if negative.nil?
    expect(Pathname.new(file)).to exist
  else
    expect(Pathname.new(file)).to_not exist
  end
end

",step_definitions.rb,ruby
create_sites.feature,Basic site with unpublished page,8,"the ""_site/public.html"" file should exist","Then(%r!^the ""(.*)"" file should +(not )?exist$!) do |file, negative|
  if negative.nil?
    expect(Pathname.new(file)).to exist
  else
    expect(Pathname.new(file)).to_not exist
  end
end

",step_definitions.rb,ruby
create_sites.feature,Basic site with unpublished page,9,"the ""_site/secret.html"" file should not exist","Then(%r!^the ""(.*)"" file should +(not )?exist$!) do |file, negative|
  if negative.nil?
    expect(Pathname.new(file)).to exist
  else
    expect(Pathname.new(file)).to_not exist
  end
end

",step_definitions.rb,ruby
create_sites.feature,Basic site with unpublished page,10,I run jekyll build --unpublished,"When(%r!^I run jekyll(.*)$!) do |args|
  run_jekyll(args)
  if args.include?(""--verbose"") || ENV[""DEBUG""]
    warn ""\n#{jekyll_run_output}\n""
  end
end

",step_definitions.rb,ruby
create_sites.feature,Basic site with unpublished page,11,I should get a zero exit status,"Then(%r!^I should get a zero exit(?:-| )status$!) do
  step %(I should see ""EXIT STATUS: 0"" in the build output)
end

",step_definitions.rb,ruby
create_sites.feature,Basic site with unpublished page,12,the _site directory should exist,"Then(%r!^the (.*) directory should +(not )?exist$!) do |dir, negative|
  if negative.nil?
    expect(Pathname.new(dir)).to exist
  else
    expect(Pathname.new(dir)).to_not exist
  end
end

",step_definitions.rb,ruby
create_sites.feature,Basic site with unpublished page,13,"the ""_site/index.html"" file should exist","Then(%r!^the ""(.*)"" file should +(not )?exist$!) do |file, negative|
  if negative.nil?
    expect(Pathname.new(file)).to exist
  else
    expect(Pathname.new(file)).to_not exist
  end
end

",step_definitions.rb,ruby
create_sites.feature,Basic site with unpublished page,14,"the ""_site/public.html"" file should exist","Then(%r!^the ""(.*)"" file should +(not )?exist$!) do |file, negative|
  if negative.nil?
    expect(Pathname.new(file)).to exist
  else
    expect(Pathname.new(file)).to_not exist
  end
end

",step_definitions.rb,ruby
create_sites.feature,Basic site with unpublished page,15,"the ""_site/secret.html"" file should exist","Then(%r!^the ""(.*)"" file should +(not )?exist$!) do |file, negative|
  if negative.nil?
    expect(Pathname.new(file)).to exist
  else
    expect(Pathname.new(file)).to_not exist
  end
end

",step_definitions.rb,ruby
create_sites.feature,Basic site with page with future date,1,I have a _posts directory,"Given(%r!^I have an? (.*) directory$!) do |dir|
  unless File.directory?(dir)
    then FileUtils.mkdir_p(dir)
  end
end

",step_definitions.rb,ruby
create_sites.feature,Basic site with page with future date,2,I have the following post,"Given(%r!^I have the following (draft|page|post)s?(?: (in|under) ""([^""]+)"")?:$!) do |status, direction, folder, table|
  table.hashes.each do |input_hash|
    title = slug(input_hash[""title""])
    ext = input_hash[""type""] || ""markdown""
    filename = ""#{title}.#{ext}"" if %w(draft page).include?(status)
    before, after = location(folder, direction)
    dest_folder = ""_drafts"" if status == ""draft""
    dest_folder = ""_posts""  if status == ""post""
    dest_folder = """" if status == ""page""

    if status == ""post""
      parsed_date = Time.xmlschema(input_hash[""date""]) rescue Time.parse(input_hash[""date""])
      input_hash[""date""] = parsed_date
      filename = ""#{parsed_date.strftime(""%Y-%m-%d"")}-#{title}.#{ext}""
    end

    path = File.join(before, dest_folder, after, filename)
    File.write(path, file_content_from_hash(input_hash))
  end
end

",step_definitions.rb,ruby
create_sites.feature,Basic site with page with future date,3,I run jekyll build,"When(%r!^I run jekyll(.*)$!) do |args|
  run_jekyll(args)
  if args.include?(""--verbose"") || ENV[""DEBUG""]
    warn ""\n#{jekyll_run_output}\n""
  end
end

",step_definitions.rb,ruby
